addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Tampere,K-Market,Tampere,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.50408503278919,23.827396547662378,K‑Market Ruotula,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '10:00-22:00', 'Sun': '10:00-22:00'}}",,,K872,,https://www.k-ruoka.fi/kauppa/k-market-ruotula
Helsinki,K-Market,Helsinki,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.20237548028778,24.90517548318545,K‑Market Ruskeasuo,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,L458,,https://www.k-ruoka.fi/kauppa/k-market-ruskeasuo
Rusko,K-Market,Rusko,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.54046828161637,22.223020259018202,K‑Market Rusko,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,K710,,https://www.k-ruoka.fi/kauppa/k-market-rusko
Seinäjoki,K-Market,Seinäjoki,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",62.78650341081449,22.853258619959636,K‑Market Ruukintie,"{'opening_hours': {'Mon': '09:00-23:00', 'Tue': '09:00-23:00', 'Wed': '09:00-23:00', 'Thu': '09:00-23:00', 'Fri': '09:00-23:00', 'Sat': '09:00-23:00', 'Sun': '09:00-23:00'}}",,,L459,,https://www.k-ruoka.fi/kauppa/k-market-ruukintie
Ruutana,K-Market,Ruutana,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.52711081925463,24.017613227295538,K‑Market Ruutana,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,L460,,https://www.k-ruoka.fi/kauppa/k-market-ruutana
Kuopio,K-Market,Kuopio,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",62.91902261323137,27.634723432767498,K‑Market Rypysuo,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '10:00-20:00', 'Sun': '10:00-20:00'}}",,,K170,,https://www.k-ruoka.fi/kauppa/k-market-rypysuo
Kokkola,K-Market,Kokkola,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",63.84936798453979,23.157122789664502,K‑Market Rytimäki,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,L461,,https://www.k-ruoka.fi/kauppa/k-market-rytimaki
Kirjavala,K-Market,Kirjavala,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",61.66759866749668,29.647937347536498,K‑Market Röksä,"{'opening_hours': {'Mon': '09:00-16:00', 'Tue': '09:00-16:00', 'Wed': '09:00-16:00', 'Thu': '09:00-16:00', 'Fri': '09:00-16:00', 'Sat': '10:00-15:00', 'Sun': '10:00-15:00'}}",,,K981,,https://www.k-ruoka.fi/kauppa/k-market-roksa
Saarenkylä,K-Market,Saarenkylä,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",66.51599491465579,25.784583239094733,K‑Market Saarenkylä,"{'opening_hours': {'Mon': '09:00-22:00', 'Tue': '09:00-22:00', 'Wed': '09:00-22:00', 'Thu': '09:00-22:00', 'Fri': '09:00-22:00', 'Sat': '09:00-22:00', 'Sun': '09:00-22:00'}}",,,L462,,https://www.k-ruoka.fi/kauppa/k-market-saarenkyla
Saarentaus,K-Market,Saarentaus,Finland,"{'brand': 'K-Market', 'fascia': 'K-Market', 'category': 'Retail', 'edit_date': '2025-05-31', 'lat_lon_source': 'Third Party'}",60.73026253259687,25.418433893597893,K‑Market Saarentaus,"{'opening_hours': {'Mon': '09:00-21:00', 'Tue': '09:00-21:00', 'Wed': '09:00-21:00', 'Thu': '09:00-21:00', 'Fri': '09:00-21:00', 'Sat': '09:00-21:00', 'Sun': '09:00-21:00'}}",,,L463,,https://www.k-ruoka.fi/kauppa/k-market-saarentaus
