addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Humalankatu 2,Lidl,Parkano,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",62.00694,23.01133,Lidl Parkano,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,39700,191,,https://www.lidl.fi/s/fi-FI/myymaelaet/parkano/humalankatu-2/
Asemantie 4,Lidl,Vihti,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.3322,24.31974,Lidl Vihti - Nummela,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,03100,192,,https://www.lidl.fi/s/fi-FI/myymaelaet/vihti/asemantie-4/
Revontie 38,Lidl,Oulu,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",65.16619,25.34518,Lidl Haukipudas,"{'opening_hours': {'Tue': '08:00-22:00', 'Wed': '08:00-21:00', 'Thu': '09:00-21:00', 'Fri': '08:00-22:00', 'Sat': '08:00-22:00'}}",,90830,196,,https://www.lidl.fi/s/fi-FI/myymaelaet/oulu/revontie-38/
Valvatinkatu 8,Lidl,Imatra,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.22436,28.84031,Lidl Imatra - Vuoksenniska,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,55800,197,,https://www.lidl.fi/s/fi-FI/myymaelaet/imatra/valvatinkatu-8/
Hämeentie 6,Lidl,Somero,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",60.63084,23.51717,Lidl Somero,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-19:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,31400,199,,https://www.lidl.fi/s/fi-FI/myymaelaet/somero/hämeentie-6/
Vanha Helsingintie 4,Lidl,Ulvila,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.42787,21.87725,Lidl Ulvila,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,28400,200,,https://www.lidl.fi/s/fi-FI/myymaelaet/ulvila/vanha-helsingintie-4/
Ruukinkuja 1,Lidl,Oulu,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",64.98553,25.51413,Lidl Oulu - Hiironen,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '09:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,90250,201,,https://www.lidl.fi/s/fi-FI/myymaelaet/oulu/ruukinkuja-1/
Ratatie 17,Lidl,Sotkamo,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",64.13521,28.34621,Lidl Sotkamo,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-19:00', 'Thu': '10:00-19:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,88600,202,,https://www.lidl.fi/s/fi-FI/myymaelaet/sotkamo/ratatie-17/
Lapintie 1,Lidl,Sodankylä,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",67.41515,26.58744,Lidl Sodankylä,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-20:00', 'Thu': '10:00-20:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,99600,203,,https://www.lidl.fi/s/fi-FI/myymaelaet/sodankylä/lapintie-1/
Liikekatu 3,Lidl,Lempäälä,Finland,"{'brand': 'Lidl', 'fascia': 'Lidl', 'category': 'Retail', 'edit_date': '2025-05-22', 'lat_lon_source': 'Third Party'}",61.31412,23.7603,Lidl Lempäälä - Keskusta,"{'opening_hours': {'Tue': '08:00-21:00', 'Wed': '08:00-21:00', 'Thu': '10:00-21:00', 'Fri': '08:00-21:00', 'Sat': '08:00-21:00'}}",,37500,204,,https://www.lidl.fi/s/fi-FI/myymaelaet/lempäälä/liikekatu-3/
