addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
1 km E.O. Artas-Peta,Lidl Hellas,Arta,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",39.15696,21.00955,Lidl Arta/Peta,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,471 50,832,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Arta/1-km-EO-Artas-Peta/
Leoforos Asklipiou 36,Lidl Hellas,Nafplio,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.56805,22.81139,Lidl Nafplio,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,211 00,835,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Nafplio/Leoforos-Asklipiou-36/
Patron Klaous 243,Lidl Hellas,Patra,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.20959,21.76026,Lidl Patra/Perivola,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,263 32,836,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Patra/Patron-Klaous-243/
P.E.O. Patron-Pyrgou,Lidl Hellas,Patra,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.20824,21.71288,Lidl Patra/Paralia,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,263 33,837,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Patra/PEO-Patron-Pyrgou/
1 Km Veroias-Alexandreias,Lidl Hellas,Veroia,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",40.54045,22.22318,Lidl Veria/Makrochori,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,591 00,84,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Veroia/1-Km-Veroias-Alexandreias/
96 Km P.E.O. Patron-Korinthou,Lidl Hellas,Korinthos,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.94593,22.81775,Lidl Assos,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,200 06,840,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Korinthos/96-Km-PEO-Patron-Korinthou/
Palaia Ethniki Odos Korinthou-Patron,Lidl Hellas,Rio,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.30629,21.80571,Lidl Rio/Akteo,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,265 00,841,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Rio/Palaia-Ethniki-Odos-Korinthou-Patron/
1 Km Amaliadas-Kouroutas,Lidl Hellas,Amaliada,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.78777,21.33196,Lidl Amaliada,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,272 00,842,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Amaliada/1-Km-Amaliadas-Kouroutas/
Iroon Polytechneiou 79,Lidl Hellas,Elefsina,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",38.04601,23.53292,Lidl Attica/Elefsina,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,192 00,843,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Elefsina/Iroon-Polytechneiou-79/
1 Km Messinis-Kalamatas,Lidl Hellas,Messini,Greece,"{'brand': 'Lidl Hellas', 'fascia': 'Lidl Hellas', 'category': 'Retail', 'edit_date': '20250518', 'lat_lon_source': 'Third Party'}",37.05251,22.01553,Lidl Messini,"{'opening_hours': {'Mon': '07:45-21:00', 'Tue': '07:45-21:00', 'Wed': '07:45-21:00', 'Thu': '07:45-21:00', 'Fri': '07:45-21:00', 'Sat': '07:45-21:00'}}",,242 00,844,,https://www.lidl-hellas.gr/s/el-GR/anazitisi-katastimaton/Messini/1-Km-Messinis-Kalamatas/
