addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
Calle Henry Ford No. 120,Gustavo A. Madero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.469225,-99.114786,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,173,07850,Chedraui Tepeyac,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Miguel Alemán No. 1390,Cosamaloapan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.363806,-95.79437,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,634,95400,Super Chedraui Cosamaloapan,,https://www.chedraui.com.mx/encuentra-tu-tienda
Gral. Ignacio Gutierrez Gómez No. 155 A,Huimanguillo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.832182,-93.396765,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,671,86400,Super Chedraui Huimanguillo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Lázaro Cárdenas No. 639,Felipe Carrillo Puerto,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.581989,-88.052465,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,645,77230,Super Chedraui Felipe Carrillo Puerto,,https://www.chedraui.com.mx/encuentra-tu-tienda
Eje 1 Sur/Poniente No. 101,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.170545,-96.156135,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,048,91713,Chedraui Veracruz El Coyol,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carr. Fray Junípero Serra No. 3301,Juriquilla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.691139,-100.448936,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,186,76230,Chedraui Selecto Juriquilla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Guerrero Poniente No. 33,Huixtla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",15.140785,-92.465117,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,722,30640,Super Chedraui Huixtla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Norte No. 3622,Heroica Puebla De Zaragoza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.070619,-98.206042,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,038,72050,Chedraui Puebla Capu,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Lopez Mateos S/N,Ciudad Madero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",22.254228,-97.854209,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,036,89460,Chedraui Tampico Cd Madero,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carretera Zapata - Tezoyuca No. 38,Emiliano Zapata,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.832799,-99.187733,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,151,62766,Chedraui Cuernavaca Central De Abastos,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvd. Coacalco 417-B,Coacalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.653208,-99.09539,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,719,55710,Supercito Villa De Las Flores,,https://www.chedraui.com.mx/encuentra-tu-tienda
"AVENIDA 8 NO. 801 ENTRE CALLE 11 Y CALLE 13, CORDOBA, VERACRUZ.",Córdoba,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.894164,-96.929092,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,053,94500,Chedraui Córdoba Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Plaza Ámbar 29040,Tuxtla Gutiérrez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.747813,-93.074384,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,752,29044,Super Chedraui Tuxtla Ambar,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Las Palmas No. 596,Nayarit,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.750147,-105.324942,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,176,63732,Chedraui Bucerias,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Rafael Cuervo No. 1150,Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.213264,-96.18767,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,079,91855,Chedraui Veracruz Las Brisas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Tlalnepantla Tenayuca No. 25,Tlalnepantla De Baz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.532286,-99.1728,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,747,54510,Super Chedraui Encuentro Tlalnepantla,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. A Todos Santos Km. 1.5 S/N,Cabo San Lucas,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",22.901241,-109.927754,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,128,23474,Chedraui Cabo San Lucas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Alfredo Del Mazo No. 62,Ecatepec de Morelos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.513903,-99.056278,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,701,55270,Super Che  Ecatepec Rosales,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Juan De La Luz Enríquez No. 711,Acayucan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.955975,-94.920269,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,071,96056,Chedraui Acayucan La Palma,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Belisario Domínguez No. 1691,Tuxtla Gutierrez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.753345,-93.149915,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,013,29000,Chedraui Tuxtla Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Libramiento Norte Oriente No. 126,Tuxtla Gutiérrez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.769852,-93.112492,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,170,29034,Chedraui Tuxtla Norte,,https://www.chedraui.com.mx/encuentra-tu-tienda
Ánfora No. 71,Venustiano Carranza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.435433,-99.110255,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,241,15320,Chedraui  Ánfora,,https://www.chedraui.com.mx/encuentra-tu-tienda
Prolong. De La Av. Constitución No. 25,Jalpa De Méndez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.17668,-93.049564,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,612,86200,Super Chedraui Xalpa De Méndez,,https://www.chedraui.com.mx/encuentra-tu-tienda
Abetos No. 15 Frac Rancho Alegre 1,Coatzacoalcos,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.139653,-94.465431,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,021,96558,Chedraui Coatzacoalcos Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Calle Soto Y Gama No. 21,Iztapalapa,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.359089,-99.063427,"{'opening_hours': {'Mon': '07:00-22:30', 'Tue': '07:00-22:30', 'Wed': '07:00-22:30', 'Thu': '07:00-22:30', 'Fri': '07:00-22:30', 'Sat': '07:00-22:30', 'Sun': '07:00-22:30'}}",,100,09240,Chedraui  Iztapalapa,,https://www.chedraui.com.mx/encuentra-tu-tienda
Puente De Guerra No.47,Azcapotzalco,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.498214,-99.198243,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,720,02120,Supercito Puente De Guerra,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Lázaro Cárdenas S/N,San Pedro Pochutla,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",15.74232,-96.467382,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,734,70900,Super Chedraui San Pedro Pochutla,,https://www.chedraui.com.mx/encuentra-tu-tienda
3 Av. Norte No. 22,Ciudad Hidalgo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",14.681872,-92.148701,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,709,30840,Super Chedraui Ciudad Hidalgo,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Xicoténcatl Km. 1 Carret. San Martín Texmelucan-Tlax. S/N,San Martin Texmelucan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.289251,-98.423209,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,070,74000,Chedraui San Martín Texmelucan,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. 29 De Octubre 236,Alvaro Obregón,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.321915,-99.262328,"{'opening_hours': {'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Wed': '07:00-22:00', 'Thu': '07:00-22:00', 'Fri': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}}",,726,01860,Supercito La Era,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carret. Mezcales-Puerto Vallarta No. 1487,Bahía de Banderas,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.713231,-105.273797,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,143,63735,Chedraui Nuevo Vallarta,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Interlomas No. 5 Col. San Fernando La Herradura.,Huixquilucan,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.402569,-99.270151,"{'opening_hours': {'Mon': '08:00-23:00', 'Tue': '08:00-23:00', 'Wed': '08:00-23:00', 'Thu': '08:00-23:00', 'Fri': '08:00-23:00', 'Sat': '08:00-23:00', 'Sun': '08:00-23:00'}}",,231,52760,Chedraui Selecto  Interlomas,,https://www.chedraui.com.mx/encuentra-tu-tienda
Constituyentes No. 3,Álamo,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.917687,-97.676231,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,637,92730,Super Chedraui Alamo Centro Veracruz,,https://www.chedraui.com.mx/encuentra-tu-tienda
Km. 270 Carret. Federal 307 Mza 012.002 Lote 001.060,Puerto Aventuras,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.508959,-87.225745,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,651,77733,Super Chedraui Puerto Aventuras,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Cuautepec No. 117,Gustavo A. Madero,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.526138,-99.141336,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,702,7280,Super Che  Cuautepec,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Lázaro Cárdenas S/N,Acapulco De Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",16.862368,-99.809874,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,060,39799,Chedraui  Acapulco Cayaco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Carr. Fed. Mex-Pachuca Km. 35.3 S/N,Tecámac De Felipe Villanueva Centro,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.689062,-98.989491,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,091,55740,Chedraui  Tecámac,,https://www.chedraui.com.mx/encuentra-tu-tienda
Blvrd. Alfinio Flores No. 903,Martinez De La Torre,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.070043,-97.064815,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,033,93607,Chedraui Martínez De La Torre,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. 16 De Septiembre No. 34,Loma Bonita,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",18.107013,-95.879331,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,627,68400,Super Chedraui Loma Bonita,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Pedro Enríquez Ureña No. 514,Coyoacán,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.335933,-99.158491,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,141,04330,Chedraui  Copilco,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Francisco Javier Mina S/N,Villahermosa,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",17.997977,-92.920864,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,010,86000,Chedraui Villahermosa Mina,,https://www.chedraui.com.mx/encuentra-tu-tienda
Anillo Vial Fray Junípero Serra No. 7901,Epigmenio González,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.630616,-100.356895,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,185,76146,Chedraui Paseo Querétaro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. 45 Sur  S/N,Playa Del Carmen,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.625153,-87.084589,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,062,77710,Chedraui Playa Del Carmen Centro,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. De Los Insurgentes No. 2179,Tepic,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.48454,-104.876112,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,124,63173,Chedraui Tepic Nayarit,,https://www.chedraui.com.mx/encuentra-tu-tienda
Av. Lopez Portillo No. 558  Super Manzana 61,Benito Juárez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",21.165123,-86.843491,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,045,77516,Chedraui Cancún Portillo,,https://www.chedraui.com.mx/encuentra-tu-tienda
"Av. Lázaro Cárdenas , Plaza Crystal Local 10",Xalapa-Enríquez,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.538139,-96.906501,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,004,91150,Chedraui Xalapa Crystal,,https://www.chedraui.com.mx/encuentra-tu-tienda
Adolfo Ruiz Cortines,Atizapán de Zaragoza,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.547629,-99.273873,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,815,52977,Súper Chedraui México Atizapán Galerías,,https://www.chedraui.com.mx/encuentra-tu-tienda
"Av. Lázaro Cárdenas, Calz Juan Pablo II 108",Veracruz,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",19.160562,-96.119069,"{'opening_hours': {'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Wed': '07:00-23:00', 'Thu': '07:00-23:00', 'Fri': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}}",,789,94296,Súper Chedraui Selecto Veracruz Juan Pablo II,,https://www.chedraui.com.mx/encuentra-tu-tienda
Boulevard Adolfo Ruiz Cortinez-Oaxaca,Poza Rica,Mexico,Chedraui,"{'brand': 'Chedraui', 'fascia': 'Chedraui', 'category': 'Retail', 'edit_date': '20250426', 'lat_lon_source': 'google'}",20.548339000,-97.451270000,"{'opening_hours': {'Mon': '07:00-23:59', 'Tue': '07:00-23:59', 'Wed': '07:00-23:59', 'Thu': '07:00-23:59', 'Fri': '07:00-23:59', 'Sat': '07:00-23:59', 'Sun': '07:00-23:59'}}",,27,93300,Chedraui Poza Rica Palmas,,https://www.chedraui.com.mx/encuentra-tu-tienda
