addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
ZA de Châtillon Rue de Sémur,Brico Depot,MONTCEAU LES MINES,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",46.687939,4.356278999999972,MONTCEAU - LES - MINES,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",03 85 79 60 40,71300,1934,,https://www.bricodepot.fr/catalogue/depot/montceau-les-mines/1934/
ZAC du Pied des Gouttes - Rue Briot,Brico Depot,MONTBELIARD,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",47.5013427734375,6.81559753417968,MONTBELIARD,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",03 81 71 71 40,25200,1791,,https://www.bricodepot.fr/catalogue/depot/montbeliard/1791/
RN 20 - BP 812   Aussonne,Brico Depot,MONTAUBAN,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",44.039306640625,1.38153839111328,MONTAUBAN,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",05 63 93 30 00,82008,1747,,https://www.bricodepot.fr/catalogue/depot/montauban/1747/
Actipôle Borny - 28 rue des Potiers d'Etain,Brico Depot,METZ,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",49.110107421875,6.24385070800781,METZ,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' Fermé'}",03 87 21 10 40,57070,1722,,https://www.bricodepot.fr/catalogue/depot/metz/1722/
ZAC du Tertre de Cherisy - Route de Nangis,Brico Depot,VAUX LE PENIL - MELUN,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",48.5411376953125,2.68585205078125,MELUN,"{'Lundi': ' 6h30 - 20h00', 'Mardi': ' 6h30 - 20h00', 'Mercredi': ' 6h30 - 20h00', 'Jeudi': ' 6h30 - 20h00', 'Vendredi': ' 6h30 - 20h00', 'Samedi': ' 6h30 - 20h00', 'Dimanche': ' 9h - 19h'}",01 64 87 14 14,77000,1790,,https://www.bricodepot.fr/catalogue/depot/melun/1790/
121 avenue Jean Jaures,Brico Depot,MAUBEUGE,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",50.2818603515625,3.95561981201171,MAUBEUGE,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 17h'}",03 27 62 20 56,59600,1908,,https://www.bricodepot.fr/catalogue/depot/maubeuge/1908/
79 avenue de la Rose,Brico Depot,MARSEILLE,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.326904296875,5.42059326171875,MARSEILLE,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 18h'}",04 96 13 06 70,13013,1777,,https://www.bricodepot.fr/catalogue/depot/marseille/1777/
"2, rue Jacques de Vaucanson",Brico Depot,MARTIGUES,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",43.39794921875,5.033447265625,MARTIGUES,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 9h - 18h'}",04 42 81 74 30,13500,1778,,https://www.bricodepot.fr/catalogue/depot/martigues/1778/
ZAC des Bouchardes,Brico Depot,CRECHES SUR SAONE - MACON,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",46.250732421875,4.78805541992187,MACON,"{'Lundi': ' 7h - 19h30', 'Mardi': ' 7h - 19h30', 'Mercredi': ' 7h - 19h30', 'Jeudi': ' 7h - 19h30', 'Vendredi': ' 7h - 19h30', 'Samedi': ' 7h - 19h30', 'Dimanche': ' 8h - 13h'}",03 85 23 98 39,71680,1737,,https://www.bricodepot.fr/catalogue/depot/macon/1737/
198 Rte de Grenoble,Brico Depot,ST PRIEST,France,"{'brand': 'Brico Depot', 'fascia': '', 'category': '', 'edit_date': <method 'date' of 'datetime.datetime' objects>, 'lat_lon_source': 'website'}",45.7154541015625,4.96267700195312,LYON ST PRIEST,"{'Lundi': ' 7h - 20h', 'Mardi': ' 7h - 20h', 'Mercredi': ' 7h - 20h', 'Jeudi': ' 7h - 20h', 'Vendredi': ' 7h - 20h', 'Samedi': ' 7h - 20h', 'Dimanche': ' 9h - 17h'}",04 72 47 51 30,69800,1911,,https://www.bricodepot.fr/catalogue/depot/lyon-st-priest/1911/
