addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
3ª Av. Sur Entre 4ª y 6ª Calle Pte. Bo. Elcentro,San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",14.126769,-89.194173,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80481,,AKI CLARO NUEVA CONCEPCION,,https://www.baccredomatic.com/es-sv/ubicaciones
"Avenida El Boqueron y Calle Ayagualo, Block N,  # 35. Ciudad Merliot",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.678516,-89.193446,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80486,,Mini Super Sn Antonio,,https://www.baccredomatic.com/es-sv/ubicaciones
Despensa de Don Juan La Cima 1,San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.66697,-89.192764,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80491,,F. Económicas La Cima 2,,https://www.baccredomatic.com/es-sv/ubicaciones
"Calle El Pedregal, Av. Sergio Paz y Calle #1, Ciudad Merliot",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.678219,-89.191185,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80496,,F. Económicas El Pedregal,,https://www.baccredomatic.com/es-sv/ubicaciones
"2ª Calle Oriente y 1ª Avenida Sur #2-1, Local #3",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.673072,-89.190955,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80501,,F. Económicas Sta Tecla 1,,https://www.baccredomatic.com/es-sv/ubicaciones
"Despensa Don Juan Antiguo Cuscatlán, Boulevard Walter Deininger y Avenida Las Palmeras",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.675015,-89.190655,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80511,,F. Económicas Antiguo Cuscatlan,,https://www.baccredomatic.com/es-sv/ubicaciones
Final 1ª Avenida  Sur y 5ª Calle Oriente Frente a Taller Cara Sucia,San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.774101,-89.190604,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80516,,Truck Mart,,https://www.baccredomatic.com/es-sv/ubicaciones
"Centro Comercial Plaza Merliot, 2o.Nivel local 244 y 246, La Libertad             ",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.67863873,-89.189895,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80521,,Punto de Servicio Merliot,,https://www.baccredomatic.com/es-sv/ubicaciones
"Calle José Ciriaco López y 3a Avenida Norte, 287-7",San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.674174,-89.189168,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80526,,F. Económicas Sta Tecla 2,,https://www.baccredomatic.com/es-sv/ubicaciones
Paseo General Escalón No. 4355-A,San Salvador,El Salvador,BAC Credomatic,"{'brand': 'BAC Credomatic', 'fascia': 'RAPIBAC', 'category': 'Other', 'edit_date': '20250427', 'lat_lon_source': 'Third Party'}",13.702558,-89.188509,"{'opening_hours': {'Sun': '08:00-17:00', 'Mon': '08:00-17:00', 'Tue': '08:00-17:00', 'Wed': '08:00-17:00', 'Thu': '08:00-17:00', 'Fri': '08:00-17:00', 'Sat': '08:00-17:00'}}",,80531,,F. Económicas Paseo Escalón,,https://www.baccredomatic.com/es-sv/ubicaciones
