addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
Λεωφόρος Βουλιαγμένης 16674 Γλυφάδα,JYSK,Γλυφάδα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.866163110213,23.761280669975,JYSK Γλυφάδα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,16674,G037,,/stores-locator/glyfada/leoforos-boyliagmenis
Λεωφόρος Μεσογείων 15231 Αθήνα,JYSK,Αθήνα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.0077882,23.8020999,JYSK Χαλάνδρι,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,15231,G038,,/stores-locator/athina/leoforos-mesogeion
Χρυσάνθου Τραπεζούντος 16777 Ελληνικό,JYSK,Ελληνικό,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.89323454663,23.755238947247,JYSK Αθήνα - Ελληνικό,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,16777,G001,,/stores-locator/elliniko/hrysanthoy-trapezoyntos
"Αιγάλεω,Αιτωλικού, Σαλαμίνος 18545 Πειραιάς",JYSK,Πειραιάς,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.953556359839,23.639274714357,JYSK Αθήνα - Πειραιάς,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,18545,G024,,/stores-locator/peiraias/aigaleoaitolikoy-salaminos
Τατοϊου 14451 Αθήνα,JYSK,Αθήνα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.0579761,23.7550654,JYSK Μεταμόρφωση,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,14451,G039,,/stores-locator/athina/tatoioy
2ο χλμ. Λεωφ. Βάρης - Κορωπίου 19400 Βάρη,JYSK,Βάρη,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.845701939462,23.823608201205,JYSK Αθήνα - Βάρη,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,19400,G005,,/stores-locator/bari/2o-hlm-leof-baris-koropioy
Λεωφόρος Κηφισού 10442 Αθήνα,JYSK,Αθήνα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",38.000245889486,23.704057434749,JYSK Αθήνα - Κηφισσός,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,10442,G041,,/stores-locator/athina/leoforos-kifisoy
Κωνσταντίνου Σωτηρίου 19003 Μαρκόπουλο Μεσογαίας,JYSK,Μαρκόπουλο Μεσογαίας,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.8740954,23.9333635,JYSK Μαρκόπουλο,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,19003,G057,,/stores-locator/markopoylo-mesogaias/konstantinoy-sotirioy
1ο χλμ Π.Ο. Πτολεμαίδας 50200 Πτολεμαϊδα,JYSK,Πτολεμαϊδα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.507648077157,21.690485179425,JYSK Πτολεμαϊδα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,50200,G050,,/stores-locator/ptolemaida/1o-hlm-po-ptolemaidas
Λεωφορός Ελευθερίου Βενιζέλου 17675 Καλλιθέα,JYSK,Καλλιθέα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.9477523,23.6885986,JYSK Τζιτζιφιές,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,17675,G058,,/stores-locator/kallithea/leoforos-eleytherioy-benizeloy
Ε.Ο. Αλεξανδρούπολης - Φερρών 68100 Αλεξανδρούπολη,JYSK,Αλεξανδρούπολη,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",40.859239485944,25.956045642483,JYSK Αλεξανδρούπολη,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '00:00 - 24:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,68100,G051,,/stores-locator/alexandroypoli/eo-alexandroypolis-ferron
Σαλαμινομάχων 2 18901 Σαλαμίνα,JYSK,Σαλαμίνα,Greece,"{'brand': 'JYSK', 'fascia': 'JYSK', 'category': 'Retail', 'edit_date': '20250510', 'lat_lon_source': 'Third Party'}",37.966359038877,23.52980196476,JYSK Σαλαμίνα,"{'opening_hours': {'Mon': '00:00 - 24:00', 'Tue': '09:00 - 21:00', 'Wed': '09:00 - 21:00', 'Thu': '09:00 - 21:00', 'Fri': '09:00 - 21:00', 'Sat': '09:00 - 21:00', 'Sun': '09:00 - 20:00'}}",,18901,G054,,/stores-locator/salamina/salaminomahon-2
