addr_full,city,brand,country,extras,lat,lon,opening_hours,name,phone,ref,postcode,state,website
Adolfo Lopez Mateos No.Lt 6 Colonia San Salvador Tizatlalli CP52172 Metepec Estado de Mexico,Metepec,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Izcalli Toluca,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Azteca No.Mz 8 Lt 12 Colonia El Dorado Huehuetoca CP54696 Huehuetoca Estado de Mexico,Huehuetoca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},El Dorado,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Tlalnepantla No.Mz 38 Lt 2 S/N Colonia Jardines de Morelos 5A Sección CP55075 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Queretaro Ecatepec,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Independencia No.99 Colonia Loma Bonita CP57540 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Manantiales,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera Federal México-Puebla No.Km 22.5 Colonia Tlalpizahuac CP56576 Ixtapaluca Estado de Mexico,Ixtapaluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tlalpizahuac,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Hacienda Santa Ines No.2 Mz 4 Lt 1 Colonia Ex Hacienda Santa Ines CP55796 Nextlalpan Estado de Mexico,Nextlalpan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Hacienda Santa Ines,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Paseo de Acueducto No.Mz 71 Lt 38 Colonia Ojo de Agua CP55770 Tecamac Estado de Mexico,Tecamac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Hacienda Ojo De Agua,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera México-Toluca Blvd. Luis Donaldo Colosio No.1088 Colonia San Rafael Chamapa 2A CP53660 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Luis Donaldo Colosio,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Guadalupe Posadas No.Mz 66 Lt 5 Colonia Dario Martinez I CP56619 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Guadalupe Posadas,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Piramide No.S/N Colonia Izcalli Piramide 2 CP54140 Tlalnepantla de Baz Estado de Mexico,Tlalnepantla De Baz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Izcalli Piramide,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. 16 de Septiembre No.10 Colonia Hidalgo CP54434 Nicolás Romero Estado de Mexico,Nicolas Romero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nicolas Romero,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Camino a Axotlan No.Mz 6 Local 31 al 39 Colonia Claustros de San Miguel CP54719 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Claustros,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Durazno No.Mz 348 Lt 10 Colonia Granjas Independencia CP55290 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Durazno,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Nuestra Señora de Guadalupe No.Mz 35 Lt 25 26 y 27 Colonia La Guadalupana CP55060 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Morenita,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Mayas No.Mz 521 Lt 1 Colonia Cd Azteca CP55120 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},La Concha,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Camino a San Pedro Tepojaco No.Mz 8 Lt 11 Colonia Lomas de San Francisco CP54745 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tepojaco,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Texcoco No.74 Colonia Los Reyes Acaquilpan CP56400 La Paz Estado de Mexico,Los Reyes La Paz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Acaquilpan,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Camino a La Venta No.S/N Colonia La Venta CP56530 Ixtapaluca Estado de Mexico,Ixtapaluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Camino Real A Canutillo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
México Lindo No.396 Colonia Benito Juarez CP57000 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Rancho Grande,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Quetzalcoatl No.Mz 4 Zona 2 Lt 14 y 15 Colonia Santiago Tepalcapa CP54768 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Quetzalcoatl,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ixtacalco No.S/N M 20 L 7 8 28 29 Colonia Vicente Villada CP57760 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Vicente Villada,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Chimalhuacan No.99 Colonia Maravillas CP57410 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Maravillas,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Miguel Hidalgo No.58 Lt 42 Zona A Colonia Plan de Guadalupe Victoria CP54760 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Azalea,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Alamo No.Mz 6 Lt 37 y 38 Colonia Prizo CP55264 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Jucar,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Federacion No.204 Colonia Santa Ana Tlalpaltitlan CP50160 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Federacion Santa Ana,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
5 de mayo No.107 Colonia San Lorenzo Tepaltitlán CP50010 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tepaltitlan,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Miguel Hidalgo y Costilla No.S/N Colonia San Pedro Totoltepec CP50226 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Pedro Totoltepec,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Sebastian Lerdo de Tejada No.520 Colonia Sor Juana Ines de la Cruz CP50121 Toluca Estado de Mexico,Toluca,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Andres Quintana Roo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Paseo de los Reyes No.Mz 21 Mz 7 Lote 1R Colonia Hacienda Los Reyes CP56383 Chicoloapan Estado de Mexico,Chicoloapan,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Los Reyes Chicoloapan,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Laguna de Zumpango No.Mz 33 Lt 1 Colonia Villas de la Laguna CP55614 Zumpango Estado de Mexico,Zumpango,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nuevo Villas De La Laguna,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Carretera a Santa Ana No.65 Colonia Francisco I Madero CP54467 Nicolás Romero Estado de Mexico,Nicolas Romero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Casa Blanca Juárez,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Via Morelos No.140 Colonia Altavilla CP55390 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Altavilla,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Insurgentes No.Mz 113 Lt 9 Colonia Buenavista CP54944 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Benito Juarez,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Emiliano Zapata No.309 Colonia Emiliano Zapata CP52918 Atizapán de Zaragoza Estado de Mexico,Atizapán De Zaragoza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Privada Zapata,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Lourdes No.65 Colonia Nuevo Paseo de San Agustin CP55130 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Lourdes Sur 34,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Quetzalcoatl No.7 Zona 01 Lt 11 Colonia Santiago Tepalcapa CP54743 Cuautitlán Izcalli Estado de Mexico,Cuautitlán Izcalli,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Tepalcatli,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Francisco Villa No.29 Colonia Guadalupe Victoria CP55010 Ecatepec de Morelos Estado de Mexico,Ecatepec De Morelos,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Francisco Villa Rep,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Felipe Carrillo Puerto No.5 Colonia San Rafael Chamapa 2A CP53660 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},San Rafael Chamapa II,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Obrerismo Actualmente Av. de las Torres No.S/N Mz 22 Lt 11 Colonia Transportistas CP56366 Chimalhuacán Estado de Mexico,Chimalhuacán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ciruelos,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Tepozanes No.109 Mz 112 Lt 5 Colonia La Esperanza CP57800 Nezahualcóyotl Estado de Mexico,Nezahualcóyotl,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Esperanza,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Boulevard Adolfo Lopez Mateos No.Mz 1 Lt 40 Colonia El Potrero CP52975 Atizapán de Zaragoza Estado de Mexico,Atizapán De Zaragoza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Palacio Atizapan,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Cuauhtemoc No.Mz 284 Lt 02 Colonia Niñoes Heroes II CP56600 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Cuauhtemoc II,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Circuito Bellas Artes No.300 Colonia Las Plazas CP55635 Zumpango Estado de Mexico,Zumpango,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Las Plazas Zumpango,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. San Mateo Nopala No.Mz 72 Lt 12 Colonia San Mateo Nopala CP53220 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Nopala,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Sin Nombre No.Mz 1 Lt 1 Colonia Fracc Villas de San Martin (San Martin Vuautlalpan) CP56644 Chalco Estado de Mexico,Chalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Villas De San Martin,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Crisantemos No.S/N Mz 41 Lt 1 Colonia Jardines CP56607 Chalco Estado de Mexico,Chalco,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Crisantemos,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Prados del Centro No.45 Colonia Unidad Morelos 3A Sección Ifonavit CP54929 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Unidad Morelos 3A Secc,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ex Hacienda Xico No.Mz 2 Lt 10 Colonia Ex Hacienda Xico CP56613 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ex Hacienda Xico,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Emiliano Zapata No.105-A Mz 1536 Lt 17-1 Colonia Santa Cruz CP56617 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Norte 12,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Lopez Mateos No.S/N Colonia Jardin CP56617 Valle de Chalco Solidaridad Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Sur 14,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ayotl No.Mz 65 Lt 20 Colonia Barrio Vidrieros CP56330 Chimalhuacán Estado de Mexico,Chimalhuacán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Sindicalismo,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Valle de Los Eucaliptos No.39 Mz 24 Lt 2 Colonia Izcalli del Norte CP54945 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Izcalli Del Valle Tultitlan,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Aries No.S/N Lt 1 Colonia Fraccionamiento Ex Hacienda San Isidro CP56370 Chicoloapan Estado de Mexico,Los Reyes La Paz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Aries,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Calzada de las Armas Norte No.14 Colonia San Jose Puentes de Vigas CP54090 Tlalnepantla Estado de Mexico,Tlalnepantla De Baz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},El Rosario,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. de las Huertas No.Zona 3 Mz 34 Lt 1 Colonia Las Huertas 3A Sección CP53427 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Avenida Las Huertas,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Ferrocarriles Nacionales No.38 Colonia Ahizotla CP53378 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ferrocarriles Nacionales,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Tecoloapan No.Mz 112 Lt 7 y 8 Colonia San Mateo Tecoloapan II CP52920 Atizapán de Zaragoza Estado de Mexico,Atizapán De Zaragoza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Pingüica,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. de la Perla No.Mz 93 Lt 3 Colonia El Tesoro Ampliacion CP54957 Tultitlán Estado de Mexico,Tultitlán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Ampliacion El Tesoro,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Avenida Lerdo de Tejada No.70 Colonia Independencia CP54409 Nicolás Romero Estado de Mexico,Nicolas Romero,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Independencia Romero,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Mexiquense No.Mz 10 Lt 6 Sección 1 Colonia Los Heroes Tecamac II CP55764 Tecamac Estado de Mexico,Tecamac,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Escultoricos,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Alfredo del Mazo N° 59 No.59 Colonia San Miguel Chalma CP54140 Tlalnepantla de Baz Estado de Mexico,Tlalnepantla De Baz,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Chalma Tlalnepantla,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Acuitlapilco No.Mz 104 Lt 29 Colonia Barrio Acuitlapilco CP56335 Chimalhuacán Estado de Mexico,Chimalhuacán,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Violeta,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Palmas Norte 30 No.Mz 159 Zona 1 Colonia Las Huertas 1A Sección CP53427 Naucalpan de Juárez Estado de Mexico,Naucalpan De Juarez,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Loma Colorada,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Olivos No.4 Colonia Las Peñitas CP52901 Atizapán de Zaragoza Estado de Mexico,Atizapán De Zaragoza,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Penitas Cedros,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
Av. Lopez Mateos No.Mz 6 Lt 7 Colonia Providencia CP56616 Valle de Chalco Estado de Mexico,Valle De Chalco Solidaridad,walmart,Mexico,"{'brand': 'walmart', 'fascia': 'Bodega Aurrera Express', 'category': 'Food & Beverage', 'edit_date': '20250518', 'lat_lon_source': 'Google'}",,,{'opening_hours': {}},Providencia Chalco,,,,Estado de México,https://www.walmartmexico.com/conocenos/directorio-de-tiendas
