addr_full,brand,city,country,extras,lat,lon,name,opening_hours,phone,postcode,ref,state,website
4 rue René Cassin,Castorama,CHALON SUR SAONE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Chalon-sur-Saône', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",46.77557,4.86434,Castorama Chalon-sur-Saône,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '08:30 - 12:30'}",03 85 93 86 00,71100,1470,Chalon-sur-Saône,https://www.castorama.fr/store/1470
Z.a.c. de champ roman,Castorama,ST MARTIN D'HERES,France,"{'brand': 'Castorama', 'fascia': 'Castorama Grenoble', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.1842739,5.773737399999959,Castorama Grenoble,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",04 76 42 22 18,38400,1466,Grenoble,https://www.castorama.fr/store/1466
MABLY,Castorama,ROANNE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Roanne', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",46.06613,4.05886,Castorama Roanne,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '08:30 - 12:30'}",04 77 23 61 61,42300,1425,Roanne,https://www.castorama.fr/store/1425
Espace Valentin Sud,Castorama,BESANCON,France,"{'brand': 'Castorama', 'fascia': 'Castorama Besançon', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",47.2773,5.98904,Castorama Besançon,"{'lun': '09:00 - 20:00', 'mar': '09:00 - 20:00', 'mer': '09:00 - 20:00', 'jeu': '09:00 - 20:00', 'ven': '09:00 - 20:00', 'sam': '09:00 - 20:00', 'dim': '09:00 - 13:00'}",03 81 80 57 24,25000,1467,Besançon,https://www.castorama.fr/store/1467
Zone commerciale acti sud,Castorama,MARSANNAY-LA-COTE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Dijon', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",47.27813,5.01941,Castorama Dijon,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '10:00 - 17:00'}",03 80 60 21 21,21160,1510,Dijon,https://www.castorama.fr/store/1510
Parc d affaires route du Paisy,Castorama,DARDILLY,France,"{'brand': 'Castorama', 'fascia': 'Castorama Dardilly', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.80558,4.76457,Castorama Dardilly,"{'lun': '07:00 - 20:00', 'mar': '07:00 - 20:00', 'mer': '07:00 - 20:00', 'jeu': '07:00 - 20:00', 'ven': '07:00 - 20:00', 'sam': '07:00 - 20:00', 'dim': '09:00 - 18:00'}",04 78 35 69 68,69570,1424,Dardilly,https://www.castorama.fr/store/1424
Aéroport de lyon bron case 06,Castorama,BRON,France,"{'brand': 'Castorama', 'fascia': 'Castorama Bron', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.72839,4.93743,Castorama Bron,"{'lun': '07:00 - 20:00', 'mar': '07:00 - 20:00', 'mer': '07:00 - 20:00', 'jeu': '07:00 - 20:00', 'ven': '07:00 - 20:00', 'sam': '07:00 - 20:00', 'dim': '09:00 - 18:00'}",04 72 15 24 24,69675,1437,Bron,https://www.castorama.fr/store/1437
Centre commercial carrefour,Castorama,GIVORS,France,"{'brand': 'Castorama', 'fascia': 'Castorama Givors', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.5837175026602,4.751267706600174,Castorama Givors,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 13:00'}",04 72 49 23 90,69700,1414,Givors,https://www.castorama.fr/store/1414
Rue denis papin zac de la maladière,Castorama,BOURGOIN JALLIEU,France,"{'brand': 'Castorama', 'fascia': 'Castorama Bourgoin-Jallieu', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.59019,5.25344,Castorama Bourgoin-Jallieu,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",04 74 19 18 18,38300,1454,Bourgoin-jallieu,https://www.castorama.fr/store/1454
Avenue du Roussillon,Castorama,AUBIERE,France,"{'brand': 'Castorama', 'fascia': 'Castorama Clermont-Ferrand', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.75544897649784,3.1268553915405164,Castorama Clermont-Ferrand,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '09:00 - 18:00'}",04 73 28 68 28,63170,1436,Clermont-Ferrand,https://www.castorama.fr/store/1436
Zi landiers nord rue des marais,Castorama,CHAMBERY,France,"{'brand': 'Castorama', 'fascia': 'Castorama Chambéry', 'category': '', 'edit_date': '2025-03-11', 'lat_lon_source': 'website'}",45.61432,5.88973,Castorama Chambéry,"{'lun': '08:00 - 20:00', 'mar': '08:00 - 20:00', 'mer': '08:00 - 20:00', 'jeu': '08:00 - 20:00', 'ven': '08:00 - 20:00', 'sam': '08:00 - 20:00', 'dim': '08:30 - 12:30'}",04 79 68 55 55,73000,1469,Chambéry,https://www.castorama.fr/store/1469
